"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"236","RT @GrlpantsGR: Oh my God. I'm speechless. #AvengersInfinityWar is everything that I could have hoped for and more in a comic book movie. I…",FALSE,0,NA,2018-04-25 21:09:16,FALSE,NA,"989250010536607744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eleutheromania8",2,TRUE,FALSE,NA,NA
"237","Yo esquivando los #Spoilers de #AvengersInfinityWar... https://t.co/AadsMhKRcp",FALSE,0,NA,2018-04-25 21:09:15,FALSE,NA,"989250004966674438",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rmlmetallica",0,FALSE,FALSE,NA,NA
"238","RT @stansebbie: Io dopo #InfinityWar #AvengersInfinityWar https://t.co/3MnainFM6C",FALSE,0,NA,2018-04-25 21:09:14,FALSE,NA,"989250001774825473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elisabettaly",26,TRUE,FALSE,NA,NA
"239","Movies like #AvengersInfinityWar are totally critic-proof. Here’s why I enjoy writing about them so much anyway: https://t.co/CRelUFSsRu",FALSE,0,NA,2018-04-25 21:09:13,FALSE,NA,"989249999052722176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AlyssaRosenberg",0,FALSE,FALSE,NA,NA
"240","Seeing Infinity War friday with @hamilthirlwall , not ready to die yet ������ 

#InfinityWar #AvengersInfinityWar",FALSE,1,NA,2018-04-25 21:09:12,FALSE,NA,"989249994489237506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Woozipops",0,FALSE,FALSE,NA,NA
"241","RT @iMarvelAvengers: One Day Left for the Historical Event
The Avengers Infinity War 

#AvengersInfinityWar #Avengers https://t.co/njdtxOPA…",FALSE,0,NA,2018-04-25 21:09:12,FALSE,NA,"989249992178225154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CristyGongo",24,TRUE,FALSE,NA,NA
"242","RT @SteekHutzee: Ma cosa cazzo va la gente a vedere #AvengersInfinityWar se poi ai primi titoli di coda si alzano e se ne vanno! 

Ma stess…",FALSE,0,NA,2018-04-25 21:09:10,FALSE,NA,"989249987161837569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Milla71",6,TRUE,FALSE,NA,NA
"243","RT @Amirosie: I’m a woman of many words and I’m pretty speechless right about now. Wow #AvengersInfinityWar https://t.co/Adf7ODrJGY",FALSE,0,NA,2018-04-25 21:09:09,FALSE,NA,"989249981465944064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RochardScott",5,TRUE,FALSE,NA,NA
"244","RT @lNFINITYTRINlTY: #AvengersInfinityWar spoiler, but I don’t give you the context: https://t.co/zBWlmV9DjM",FALSE,0,NA,2018-04-25 21:09:03,FALSE,NA,"989249957143240709",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","njhxball",230,TRUE,FALSE,NA,NA
"245","RT @hiddleston_news: #TomHiddleston #AvengersInfinityWar #Loki https://t.co/ML6yELnq6G",FALSE,0,NA,2018-04-25 21:09:03,FALSE,NA,"989249956128219136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mrs_Vshort",10,TRUE,FALSE,NA,NA
"246","aaron's a bigger wain than me������������������ #AvengersInfinityWar https://t.co/trAoRe8CjB",FALSE,0,NA,2018-04-25 21:09:01,FALSE,NA,"989249947739418624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carleyyhall",0,FALSE,FALSE,NA,NA
"247","Are you going to see #AvengersInfinityWar this weekend?!?! ������",FALSE,1,NA,2018-04-25 21:09:01,FALSE,NA,"989249947605327873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samsmith_beauty",0,FALSE,FALSE,NA,NA
"248","RT @bccacx: #AvengersInfinityWar https://t.co/IEta7vGUJ3",FALSE,0,NA,2018-04-25 21:09:00,FALSE,NA,"989249942060335104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aunproseemai",93,TRUE,FALSE,NA,NA
"249","RT @ilysmrdj: #InfinityWar #AvengersInfinityWar 

ME BEFORE, DURING, AND AFTER THE AVENGERS INFINITY WAR: https://t.co/9mdP9Oh166",FALSE,0,NA,2018-04-25 21:08:59,FALSE,NA,"989249937689923584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rellahee",239,TRUE,FALSE,NA,NA
"250","RT @NerdcomikIt: Ragazzi il giorno tanto atteso è arrivato!! #AvengersInfinityWar vi aspetta al cinema ed è a dir poco mostruoso.
La recens…",FALSE,0,NA,2018-04-25 21:08:59,FALSE,NA,"989249937543237633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","t1z1ano",2,TRUE,FALSE,NA,NA
"251","RT @ilysmrdj: #InfinityWar #AvengersInfinityWar 

ME BEFORE, DURING, AND AFTER THE AVENGERS INFINITY WAR: https://t.co/9mdP9Oh166",FALSE,0,NA,2018-04-25 21:08:56,FALSE,NA,"989249926637998081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsPeggy_Carter",239,TRUE,FALSE,NA,NA
"252","Trying not to spoil #AvengersInfinityWar like https://t.co/RlMe9xO6P9",FALSE,0,NA,2018-04-25 21:08:56,FALSE,NA,"989249926600232960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoungIdris3",0,FALSE,FALSE,NA,NA
"253","RT @ChrisPrattOrg: It's a Chris-sandwich!! @prattprattpratt &amp; @chrishemsworth for USA Today! #StarLord #Thor #AvengersInfinityWar https://t…",FALSE,0,NA,2018-04-25 21:08:54,FALSE,NA,"989249917699969025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kagamistaigas",20,TRUE,FALSE,NA,NA
"254","Praying that no one spoils #AvengersInfinityWar for me i'm seeing it friday and my account will be spoiler free… https://t.co/jaoZYWlZ7s",FALSE,1,NA,2018-04-25 21:08:53,TRUE,NA,"989249915757973504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","88meganrichards",1,FALSE,FALSE,NA,NA
"255","Moje serce rozpadło się na milion kawałeczków #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:08:52,FALSE,NA,"989249909156130822",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spookyoreos_",0,FALSE,FALSE,NA,NA
"256","@EvangelineLilly 
                #Wowww! ������
    no one like you is never been 
                     so #Incredibly… https://t.co/9ZdUXOqEOA",FALSE,0,"EvangelineLilly",2018-04-25 21:08:49,TRUE,NA,"989249898112602112","1112722104","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trabia_PA",0,FALSE,FALSE,NA,NA
"257","RT @ComicsCie: Je viens de sortir de #AvengersInfinityWar  et c'était magique ! RDV pour la critique de avenger samedi !",FALSE,0,NA,2018-04-25 21:08:48,FALSE,NA,"989249894463496193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","estebanblsm",2,TRUE,FALSE,NA,NA
"258","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:08:48,FALSE,NA,"989249891309416449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","j_dieux",14104,TRUE,FALSE,NA,NA
"259","RT @ToilesHeroiques: JEU CONCOURS | Pour tenter de gagner un pack #AvengersInfinityWar avec @_ABYstyle, follow @ToilesHeroiques + RT ! http…",FALSE,0,NA,2018-04-25 21:08:46,FALSE,NA,"989249883025625091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dionombo",1572,TRUE,FALSE,NA,NA
"260","Chris Evans Reveals How He Got To Read The Full #AvengersInfinityWar Script - https://t.co/AOO36lAW3O https://t.co/wqPKBHXqOa",FALSE,0,NA,2018-04-25 21:08:44,FALSE,NA,"989249876620955656",NA,"<a href=""http://wegotthiscovered.com"" rel=""nofollow"">We Got This Covered</a>","wgtc_site",0,FALSE,FALSE,NA,NA
"261","RT @sk8erboi_15: one thing I realized after watching #AvengersInfinityWar : Even the mightiest superheroes experience internal struggles th…",FALSE,0,NA,2018-04-25 21:08:44,FALSE,NA,"989249874527834112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bicolocco",64,TRUE,FALSE,NA,NA
"262","RT @UROIN196: ออกจากโรงมาก็รู็สึกว่าพวกมึงอย่ามาพูดอะไรกับกูทั้งนั้น กูรับไม่ไหวแล้วกูรับไม่ไหว กูอยากอยู่เงียบๆ วันหลังค่อยคุยกัน แยก #Ave…",FALSE,0,NA,2018-04-25 21:08:43,FALSE,NA,"989249872300621824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minasangdesu",34,TRUE,FALSE,NA,NA
"263","RT @KatyNanonK21: นี่ต้องรอไปอีก 3 พ.ค. 19 
คือ 1 ปีเลยอ่ะ หือออ ������������������������
ปีนี้ก็ดูหนังของมาเวลที่เหลือไปก่อน
เหมือนมีชีวิตเพื่อรอดูหนังของมาเว…",FALSE,0,NA,2018-04-25 21:08:42,FALSE,NA,"989249868160950272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_xxgus96",157,TRUE,FALSE,NA,NA
"264","RT @MCU_Tweets: With an 88% critic approval from 106 reviews, #AvengersInfinityWar is now ""Certified Fresh"" on @RottenTomatoes! https://t.c…",FALSE,0,NA,2018-04-25 21:08:42,FALSE,NA,"989249867707957248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rellahee",358,TRUE,FALSE,NA,NA
"265","RT @xLonelygirl_: L'unico commento che riesci a formulare dopo aver visto il film. #AvengersInfinityWar https://t.co/fg0o44XMr1",FALSE,0,NA,2018-04-25 21:08:40,FALSE,NA,"989249857322971136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elisabettaly",9,TRUE,FALSE,NA,NA
"266","@TomHolland1996 Counting down to midnight dude! #ThanosDemandsMySilence #avengersinfinitywar",FALSE,0,"TomHolland1996",2018-04-25 21:08:39,FALSE,"989180524802424837","989249855804661760","624056226","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelus_1794",0,FALSE,FALSE,NA,NA
"267","RT @HoshiKiyoshi: ดูจบตั้งแต่บ่ายสามแล้ว แต่ฟีลตอนนี้คืออยากไปกรี๊ดในโอ่ง แล้วกระโดดลงเหวโซลสโตน
กูออกจากโรงมาแล้ว แต่คือวิญญาณกูยังไม่เข้า…",FALSE,0,NA,2018-04-25 21:08:36,FALSE,NA,"989249844421185536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minasangdesu",35,TRUE,FALSE,NA,NA
"268","RT @JournalDuGeek: [#CONCOURS]
A l’occasion de la sortie du film #AvengersInfinityWar, tente de gagner ta valise #Marvel de la marque #Amer…",FALSE,0,NA,2018-04-25 21:08:36,FALSE,NA,"989249843985092611",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lacotte_emilie",721,TRUE,FALSE,NA,NA
"269","RT @WoodenPlankST: #AntMan preparing for #InfinityWar
#AntManandtheWasp #mcu #marvelstudios #marvel #avengers #avengersinfinitywar https://…",FALSE,0,NA,2018-04-25 21:08:36,FALSE,NA,"989249841774686208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","badfuturemetal",1,TRUE,FALSE,NA,NA
"270","RT @TomatazosCom: #RobertDowneyJr, también conocido como #IronMan fue quien escribió los guiones falsos de #AvengersInfinityWar ➡️https://t…",FALSE,0,NA,2018-04-25 21:08:33,FALSE,NA,"989249829489475586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosemiDX_",11,TRUE,FALSE,NA,NA
"271","RT @efeortega: Hoy me gusta más #AvengersInfinityWar que ayer / tenía bajas las expectativas y me volaron la raja / con todo lo que amo a l…",FALSE,0,NA,2018-04-25 21:08:32,FALSE,NA,"989249825416929280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liamunoza",3,TRUE,FALSE,NA,NA
"272","RT @loveryoum: มีใครยังไม่เคยดูทั้ง 14 เรื่อง ก่อนหน้าเลยบ้างมั้ย นี่กุคนนึงอ่ะ  แม่งคือคุยกะใครไม่รู้เรื่องเลย55555555555555555555555������������������
#…",FALSE,0,NA,2018-04-25 21:08:32,FALSE,NA,"989249824963739648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vmkie_",72,TRUE,FALSE,NA,NA
"273","RT @StarkIndustrie_: Mon âme n'existe plus ptdr 
Mon corps est vide. 
Je sais pas si je viens d'inventer tout ce que j'ai vue ou si c'est b…",FALSE,0,NA,2018-04-25 21:08:32,FALSE,NA,"989249824422813697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManonHru",17,TRUE,FALSE,NA,NA
"274","Despues de 8 de la noche preparense para los spoilers #AvengersInfinityWar @ladelatienda24",FALSE,1,NA,2018-04-25 21:08:31,FALSE,NA,"989249821969141762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dayigb1",0,FALSE,FALSE,NA,NA
"275","#AvengersInfinityWar ������������������",FALSE,0,NA,2018-04-25 21:08:29,FALSE,NA,"989249814868176897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JrmBallaud",0,FALSE,FALSE,NA,NA
"276","RT @accessonline: .@TomHolland1996 can't help but brag about his #AvengersInfinityWar body (and we don't blame him). Plus, he shares what @…",FALSE,0,NA,2018-04-25 21:08:28,FALSE,NA,"989249809054744578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kalespop",153,TRUE,FALSE,NA,NA
"277","J'étais clairement pas prêt pour #AvengersInfinityWar... https://t.co/2TbXCaufGs",FALSE,0,NA,2018-04-25 21:08:26,FALSE,NA,"989249802406854657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlcsthor",0,FALSE,FALSE,NA,NA
"278","“I got this” (paying homage)

NOT photoshopped

Photography by @ArturoDaichi 
Pattern by @brandonogilbert… https://t.co/SPUZI2ZyTL",FALSE,0,NA,2018-04-25 21:08:26,TRUE,NA,"989249802214002689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CosPlayNay",0,FALSE,FALSE,NA,NA
"279","RT @blizzard357: ชอบความ​สัมพันธ์​ของโทนี่กับปีเตอร์​มากมันแบบคือสลับกันเป็นห่วงอะ โทนี่ก็กลัวปีเตอร์​เป็นอันตราย​ ปีเตอร์​ก็กลัวโทนี่ไม่ไห…",FALSE,0,NA,2018-04-25 21:08:24,FALSE,NA,"989249792181075968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vmkie_",855,TRUE,FALSE,NA,NA
"280","RT @FabienGllt: Je ne sais pas si c'est l'effet #AvengersInfinityWar mais Philippe Etchebest me fait penser à ... #Thanos 
#TopChef https:/…",FALSE,0,NA,2018-04-25 21:08:24,FALSE,NA,"989249792026038274",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CamilleVessot",2,TRUE,FALSE,NA,NA
"281","RT @its_adriaannn: thanos oppa ~
#AvengersInfinityWar https://t.co/evZdcLR7Tj",FALSE,0,NA,2018-04-25 21:08:24,FALSE,NA,"989249790574710785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nnanniett",690,TRUE,FALSE,NA,NA
"282","En place pour #AvengersInfinityWar https://t.co/5fkRaeHDXu",FALSE,0,NA,2018-04-25 21:08:21,FALSE,NA,"989249779388567552",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","kiwimatt56",0,FALSE,FALSE,NA,NA
"283","I got bored, so I attempted to draw some of the characters from Avenger Infinity War! (I'm sorry if they're bad, I'… https://t.co/9P5hyytW9n",FALSE,0,NA,2018-04-25 21:08:20,TRUE,NA,"989249777459236865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Jack_Le25",0,FALSE,FALSE,NA,NA
"284","RT @AmazingNerdShow: NEW EPISODE ALERT! Our #AvengersInfinityWar preview show is here! Who lives? Who dies? &amp; how will the #MCU be changed?…",FALSE,0,NA,2018-04-25 21:08:18,FALSE,NA,"989249768592429056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NerdyIntroverty",7,TRUE,FALSE,NA,NA
"285","RT @Sfilmowani: #AvengersInfinityWar 

Co tu się odje...",FALSE,0,NA,2018-04-25 21:08:17,FALSE,NA,"989249764935036928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Syskapriv91",4,TRUE,FALSE,NA,NA
"286","RT @AlanoSivan: หลังจากที่ดู #AvengersInfinityWar https://t.co/I5FUsMuXQn",FALSE,0,NA,2018-04-25 21:08:17,FALSE,NA,"989249762086944769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vmkie_",189,TRUE,FALSE,NA,NA
"287","Et donc maintenant on doit attendre une putain de longue année pour voir la suite de #AvengersInfinityWar et vous n… https://t.co/k3GfHkDIfF",FALSE,0,NA,2018-04-25 21:08:14,TRUE,NA,"989249749613207552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amadracula",0,FALSE,FALSE,NA,NA
"288","Who should have been in the #AvengersInfinityWar trailer?",FALSE,0,NA,2018-04-25 21:08:13,FALSE,NA,"989249746874363914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aycasna",0,FALSE,FALSE,NA,NA
"289","Nick Fury c'est vraiment le gars sûr
#AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:08:12,FALSE,NA,"989249742537482241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xaviecha",0,FALSE,FALSE,NA,NA
"290","Bon ben plus qu’à attendre le 2 mai 2019 pour la suite de #AvengersInfinityWar BOORDELLLLLLLL������������������������",FALSE,0,NA,2018-04-25 21:08:12,FALSE,NA,"989249741509877761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobywann88",0,FALSE,FALSE,NA,NA
"291","RT @nicha_2803: อย่าหวังที่จะได้สปอยล์ Avengers จากฉัน เพราะ ไม่รู้ว่าจะสปอยล์ยังไงเหมือนกัน มันพีคในพีคและก็พีคอีกที และพีคไปเรื่อยๆ #Aven…",FALSE,0,NA,2018-04-25 21:08:12,FALSE,NA,"989249740976996352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minasangdesu",69,TRUE,FALSE,NA,NA
"292","RT @JKkoniwa: โคตรสปอย #AvengersInfinityWar #InfinityWarTH https://t.co/IlTbRTjh1z",FALSE,0,NA,2018-04-25 21:08:11,FALSE,NA,"989249735839047680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","earreye",7586,TRUE,FALSE,NA,NA
"293","#BlackPanther #ironman #Thor #CaptainAmerica  Jobvite, Inc. hiring #Avengers #AvengersInfinityWar...
https://t.co/ohcPQQRyNf #job",FALSE,0,NA,2018-04-25 21:08:10,FALSE,NA,"989249734207524865",NA,"<a href=""http://jobvite.com"" rel=""nofollow"">Jobvite</a>","AndreJBoulais",0,FALSE,FALSE,NA,NA
"294","RT @anightowltech: 10 Reasons to See Avengers Infinity War - My #NoSpoilers Review: https://t.co/jd5VZi6Id9 #AvengersInfinityWar #InfinityW…",FALSE,0,NA,2018-04-25 21:08:09,FALSE,NA,"989249729610448896",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","monicazyoung",11,TRUE,FALSE,NA,NA
"295","RT @sekartweets: Though there were many high moments, I'm sure you will all witness thunderous response when they the tribal BGM for #Wakan…",FALSE,0,NA,2018-04-25 21:08:09,FALSE,NA,"989249727827886080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hasanalia222",14,TRUE,FALSE,NA,NA
"296","#MarvelStudios #MarvelCinematicUniverse #AvengersInfinityWar https://t.co/hI2XoBRKXR",FALSE,0,NA,2018-04-25 21:08:08,FALSE,NA,"989249726754250760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","philosopher_st",0,FALSE,FALSE,NA,NA
"297","WHO Has★Tickets★ For #AvengersInfinityWar Movie For Friday!! I carn`t Wait To Watch It!! I'm ★So HYPED Up★Fav-Rt★ https://t.co/MFPoXVZRXF",FALSE,0,NA,2018-04-25 21:08:08,FALSE,NA,"989249724166365186",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","stevendocker3",0,FALSE,FALSE,NA,NA
"298","Si quieres ganar este fantástico lote de #InfinityWar simplemente suscríbete al canal, pon participo y comparte el… https://t.co/Zu6rA6OnOL",FALSE,1,NA,2018-04-25 21:08:07,TRUE,NA,"989249721037414400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shankusuno",0,FALSE,FALSE,NA,NA
"299","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:08:06,FALSE,NA,"989249715161260034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KelseyJoanneH",5307,TRUE,FALSE,NA,NA
"300","RT @OriginalFunko: Where will you be, when it all ends? #AvengersInfinityWar https://t.co/VMu6SwmoCR",FALSE,0,NA,2018-04-25 21:08:05,FALSE,NA,"989249713021964288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fatdelacruz",158,TRUE,FALSE,NA,NA
"301","INFINITY WAR Midnight showing is nearly here..... EXCITING!!!!
#InfinityWar #ThanosDemandsYourSilence #AvengersInfinityWar",FALSE,2,NA,2018-04-25 21:08:04,FALSE,NA,"989249709645729792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GraceBlackman",0,FALSE,FALSE,NA,NA
"302","RT @sekartweets: #AvengersInfinityWar - Whattey climax, perfect ending to make sure that the Marvel fans would wait with bated breath for t…",FALSE,0,NA,2018-04-25 21:08:02,FALSE,NA,"989249699981938688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hasanalia222",49,TRUE,FALSE,NA,NA
"303","#avengersinfinitywar #avengers #marvelstudios #marvel #Spiderman #ironman #tonystark #PeterParker  #cinema #movie… https://t.co/BiZVngjUIw",FALSE,1,NA,2018-04-25 21:08:01,TRUE,NA,"989249694999240704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DjalyHope94",0,FALSE,FALSE,NA,NA
"304","@JonJustice Lucky you! We have to wait until Monday night to see #AvengersInfinityWar because of all our busy schedules this weekend.",FALSE,0,"JonJustice",2018-04-25 21:08:00,FALSE,"989243377358123008","989249692390383617","20020759","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Al_Nimer",0,FALSE,FALSE,NA,NA
"305","อยากดู แต่ไม่ใช่ช่วงนี้อะ ขอแบบคนซาๆก่อนค่อยไปดู #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:07:59,FALSE,NA,"989249686866292736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwonbowri",0,FALSE,FALSE,NA,NA
"306","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @Walmart Exclusive Thanos Pop!  #AvengersInfinityWar #Thanos https://t.…",FALSE,0,NA,2018-04-25 21:07:58,FALSE,NA,"989249685024993280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","casm3137",14077,TRUE,FALSE,NA,NA
"307","Помню на сеансе Avengers: Age of Ultron думал: «Не, фильм хороший, на первый сезон Daredevil доставил больше эмоций… https://t.co/YhDb59LmcD",FALSE,0,NA,2018-04-25 21:07:57,TRUE,NA,"989249678054129664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aLitovko",0,FALSE,FALSE,NA,NA
"308","RT @menymal_jingyu: #InfinityWarTH
เล่นกูตั้งแต่ต้นเรื่องมึ้งงงงงงงเอ้ยไปดู้วไปรับความรู้สึกแบบกู้วววววววเล่นกูตายทั้งเรื่อง
สรุปสปอยยยย คน…",FALSE,0,NA,2018-04-25 21:07:54,FALSE,NA,"989249668419747841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shinki_Misu",2,TRUE,FALSE,NA,NA
"309","So excited for #Marvel #AvengersInfinityWar so I drew my favorite character from the movies #CaptainAmerica https://t.co/x4KIGxblmB",FALSE,0,NA,2018-04-25 21:07:52,FALSE,NA,"989249657984471040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","liamation",0,FALSE,FALSE,NA,NA
"310","RT @CinesUnidos: ¡������ATENCIÓN FANÁTICOS������! A partir de mañana a las 5:00pm podrás comprar tus entradas para #AvengersInfinityWar en TODAS nues…",FALSE,0,NA,2018-04-25 21:07:51,FALSE,NA,"989249654419312645",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimcorRodelo",30,TRUE,FALSE,NA,NA
"311","Got my movie ticket for tomorrow. #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:07:50,FALSE,NA,"989249649532907521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChoctawChris",0,FALSE,FALSE,NA,NA
"312","AVENGERS: INFINITY WAR IS FINALLY HERE.
 10 MOTHERFUCKING YEARS. #avengersinfinitywar @ Fallowfield https://t.co/v3yXcedaw4",FALSE,0,NA,2018-04-25 21:07:48,FALSE,NA,"989249639609233408",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TayoCousins",0,FALSE,FALSE,"-2.2186","53.4425"
"313","RT @ausraura1: I JUST SAW #AVENGERSINFINITYWAR AND I'M NOT OKAY https://t.co/magnOBpxcG",FALSE,0,NA,2018-04-25 21:07:48,FALSE,NA,"989249639298846720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EOlsenPortugal",2,TRUE,FALSE,NA,NA
"314","RT @kamajeans: Thanos is coming
#AvengersInfinityWar GiveAway

Follow this account
We have an announcement tomorrow

There's something for…",FALSE,0,NA,2018-04-25 21:07:46,FALSE,NA,"989249630956408838",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swayekidd",8,TRUE,FALSE,NA,NA
